order_id,user_id,product_id,product_name,category,brand,price,quantity,order_date,order_status
9645,1826,13,Laptop,Electronics,Sony,1606.37,2,2026-02-14,Delivered
9646,403,89,Business Book,Books,Bloomsbury,529.56,2,2026-08-07,Delivered
9647,143,4,Bluetooth Earbuds,Electronics,Xiaomi,84693.7,2,2026-06-23,Delivered
9648,1794,55,Air Fryer,Home & Kitchen,Bajaj,10078.19,1,2025-08-29,Delivered
9649,596,78,Self-Help Book,Books,HarperCollins,455.87,3,2025-12-05,Cancelled
9650,1972,90,Business Book,Books,Rupa Publications,902.13,1,2025-04-17,Returned
9651,1913,106,Trimmer,Beauty & Personal Care,Mamaearth,2184.46,3,2024-08-23,Delivered
9652,909,47,Sunglasses,Fashion,Biba,2528.67,1,2025-03-01,Delivered
9653,1072,17,Power Bank 10000mAh,Electronics,Samsung,16491.74,1,2025-10-04,Delivered
9654,201,89,Business Book,Books,Bloomsbury,281.47,1,2025-11-26,Delivered
9655,513,65,Induction Cooktop,Home & Kitchen,Prestige,372.97,1,2025-01-28,Delivered
9656,684,107,Trimmer,Beauty & Personal Care,Plum,1385.92,2,2025-11-06,Shipped
9657,1672,41,Casual Sneakers,Fashion,Allen Solly,1994.28,1,2024-10-08,Delivered
9658,1786,39,Formal Shirt,Fashion,Allen Solly,1588.6,2,2025-08-21,Delivered
9659,67,19,Bluetooth Speaker,Electronics,boAt,12962.19,3,2026-06-12,Delivered
9660,578,113,Yoga Mat,Sports & Fitness,Decathlon,914.23,2,2024-11-04,Delivered
9661,75,64,Induction Cooktop,Home & Kitchen,Milton,7536.69,1,2025-08-19,Delivered
9662,1378,16,Power Bank 10000mAh,Electronics,OnePlus,79017.18,1,2026-05-14,Delivered
9663,1694,67,Wall Clock,Home & Kitchen,Cello,8203.38,3,2026-02-06,Delivered
9664,1899,36,Denim Jeans,Fashion,Puma,1688.99,1,2025-08-07,Delivered
9665,13,110,Perfume,Beauty & Personal Care,Lakme,2232.31,2,2025-10-01,Delivered
9666,1399,76,Self-Help Book,Books,Bloomsbury,659.62,1,2026-02-07,Delivered
9667,1768,77,Self-Help Book,Books,Scholastic,748.35,1,2025-10-13,Delivered
9668,949,121,Badminton Racket,Sports & Fitness,Cosco,2055.04,3,2025-05-28,Delivered
9669,428,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,1197.92,3,2026-04-14,Delivered
9670,995,45,Handbag,Fashion,Allen Solly,643.47,1,2026-03-01,Delivered
9671,280,8,Smartwatch,Electronics,OnePlus,64499.64,1,2025-07-19,Delivered
9672,1333,101,Body Lotion,Beauty & Personal Care,Lakme,831.88,1,2025-06-29,Shipped
9673,617,114,Yoga Mat,Sports & Fitness,Adidas,6542.47,1,2025-04-19,Pending
9674,1051,50,Mixer Grinder,Home & Kitchen,Pigeon,1487.47,1,2026-07-10,Delivered
9675,591,47,Sunglasses,Fashion,Biba,1772.47,1,2025-12-26,Delivered
9676,836,75,Fiction Novel,Books,Bloomsbury,380.07,1,2026-07-07,Delivered
9677,1862,96,Sunscreen SPF50,Beauty & Personal Care,Plum,2339.61,1,2025-08-26,Delivered
9678,381,61,Water Bottle Set,Home & Kitchen,Philips,12718.94,2,2024-12-02,Delivered
9679,71,111,Perfume,Beauty & Personal Care,Plum,157.99,1,2025-12-14,Delivered
9680,1399,114,Yoga Mat,Sports & Fitness,Adidas,6827.84,1,2026-04-21,Delivered
9681,1666,12,LED TV 43-inch,Electronics,JBL,68415.62,1,2026-01-23,Delivered
9682,1273,27,Men's T-Shirt,Fashion,Puma,3971.05,1,2025-10-10,Delivered
9683,46,21,Bluetooth Speaker,Electronics,Apple,29225.54,1,2025-11-18,Delivered
9684,926,19,Bluetooth Speaker,Electronics,boAt,32816.95,3,2025-12-07,Delivered
9685,1439,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,12599.41,1,2026-03-11,Returned
9686,1694,78,Self-Help Book,Books,HarperCollins,150.0,2,2026-01-15,Delivered
9687,512,44,Handbag,Fashion,Van Heusen,1210.63,1,2026-01-22,Delivered
9688,196,117,Cricket Bat,Sports & Fitness,Decathlon,4027.37,3,2025-11-03,Delivered
9689,214,7,Smartwatch,Electronics,Samsung,43155.82,4,2026-07-07,Delivered
9690,1635,104,Lipstick,Beauty & Personal Care,Dove,1224.28,1,2026-01-10,Delivered
9691,1958,113,Yoga Mat,Sports & Fitness,Decathlon,3764.07,1,2026-05-25,Delivered
9692,1003,17,Power Bank 10000mAh,Electronics,Samsung,39472.64,1,2024-07-26,Delivered
9693,1413,127,Resistance Band Set,Sports & Fitness,Nivia,478.11,1,2025-04-17,Shipped
9694,1866,36,Denim Jeans,Fashion,Puma,2423.57,1,2025-03-25,Shipped
9695,175,32,Running Shoes,Fashion,H&M,3931.97,2,2026-02-12,Returned
9696,1962,104,Lipstick,Beauty & Personal Care,Dove,1922.3,1,2024-04-22,Delivered
9697,879,65,Induction Cooktop,Home & Kitchen,Prestige,12535.43,1,2025-07-13,Delivered
9698,531,125,Football,Sports & Fitness,Cosco,3732.23,2,2024-09-04,Cancelled
9699,1025,3,Smartphone,Electronics,boAt,29703.91,1,2026-03-02,Shipped
9700,1332,105,Lipstick,Beauty & Personal Care,Nivea,397.79,2,2025-12-22,Delivered
9701,976,121,Badminton Racket,Sports & Fitness,Cosco,284.9,1,2026-03-20,Delivered
9702,1744,129,Resistance Band Set,Sports & Fitness,Yonex,3301.37,1,2026-06-09,Delivered
9703,752,33,Running Shoes,Fashion,Roadster,3867.98,3,2025-08-19,Shipped
9704,1137,38,Formal Shirt,Fashion,Levis,3529.78,1,2026-02-04,Delivered
9705,1471,20,Bluetooth Speaker,Electronics,Xiaomi,53501.83,3,2026-06-24,Delivered
9706,439,108,Trimmer,Beauty & Personal Care,Lakme,2278.21,1,2025-06-01,Delivered
9707,139,35,Denim Jeans,Fashion,Van Heusen,3622.23,1,2024-10-15,Pending
9708,1204,35,Denim Jeans,Fashion,Van Heusen,2778.05,1,2025-12-28,Delivered
9709,774,90,Business Book,Books,Rupa Publications,271.0,1,2025-11-13,Delivered
9710,436,110,Perfume,Beauty & Personal Care,Lakme,1830.05,1,2026-06-12,Delivered
9711,1642,79,Competitive Exam Guide,Books,Scholastic,994.84,1,2026-04-05,Delivered
9712,1580,8,Smartwatch,Electronics,OnePlus,8557.39,3,2026-01-24,Cancelled
9713,697,125,Football,Sports & Fitness,Cosco,4789.73,1,2025-11-14,Delivered
9714,77,118,Dumbbell Set 10kg,Sports & Fitness,Decathlon,691.34,2,2026-07-28,Delivered
9715,291,125,Football,Sports & Fitness,Cosco,2924.87,1,2026-01-18,Delivered
9716,1766,112,Yoga Mat,Sports & Fitness,Nivia,390.42,1,2025-12-07,Delivered
9717,1987,21,Bluetooth Speaker,Electronics,Apple,63979.81,1,2024-07-28,Delivered
9718,1595,127,Resistance Band Set,Sports & Fitness,Nivia,1175.03,1,2025-10-18,Delivered
9719,1490,106,Trimmer,Beauty & Personal Care,Mamaearth,164.04,1,2025-04-09,Delivered
9720,534,4,Bluetooth Earbuds,Electronics,Xiaomi,36679.93,1,2026-02-03,Returned
9721,1284,94,Sunscreen SPF50,Beauty & Personal Care,Mamaearth,1762.53,4,2026-05-17,Delivered
9722,1716,38,Formal Shirt,Fashion,Levis,2319.85,4,2024-11-30,Delivered
9723,45,76,Self-Help Book,Books,Bloomsbury,287.6,3,2025-03-24,Delivered
9724,21,124,Football,Sports & Fitness,Nivia,4007.65,3,2026-06-08,Shipped
9725,1888,15,Laptop,Electronics,boAt,34296.86,1,2024-10-21,Delivered
9726,926,67,Wall Clock,Home & Kitchen,Cello,9388.76,1,2026-02-13,Cancelled
9727,112,55,Air Fryer,Home & Kitchen,Bajaj,9835.53,1,2026-02-04,Cancelled
9728,89,79,Competitive Exam Guide,Books,Scholastic,136.34,1,2026-02-25,Delivered
9729,626,99,Hair Serum,Beauty & Personal Care,Plum,1312.65,1,2024-07-10,Delivered
9730,1486,127,Resistance Band Set,Sports & Fitness,Nivia,4971.5,2,2024-01-15,Delivered
9731,1748,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,2472.95,1,2026-04-12,Delivered
9732,1991,79,Competitive Exam Guide,Books,Scholastic,619.2,1,2025-05-28,Returned
9733,1173,31,Running Shoes,Fashion,Biba,2978.49,1,2026-08-04,Cancelled
9734,1467,73,Fiction Novel,Books,Scholastic,788.72,1,2026-03-29,Delivered
9735,663,20,Bluetooth Speaker,Electronics,Xiaomi,64340.1,2,2024-05-27,Delivered
9736,1312,36,Denim Jeans,Fashion,Puma,1012.39,1,2024-10-15,Pending
9737,1862,127,Resistance Band Set,Sports & Fitness,Nivia,6158.9,1,2025-12-16,Delivered
9738,276,72,Bedsheet Set,Home & Kitchen,Prestige,11729.54,2,2025-04-19,Delivered
9739,950,17,Power Bank 10000mAh,Electronics,Samsung,76542.89,1,2026-01-29,Delivered
9740,1101,100,Body Lotion,Beauty & Personal Care,The Man Company,996.34,2,2025-10-14,Shipped
9741,783,39,Formal Shirt,Fashion,Allen Solly,3386.71,4,2025-10-12,Shipped
9742,1418,57,Air Fryer,Home & Kitchen,Pigeon,10681.12,1,2026-05-28,Delivered
9743,743,44,Handbag,Fashion,Van Heusen,4561.36,2,2025-07-29,Delivered
9744,995,69,Wall Clock,Home & Kitchen,Philips,4179.94,1,2025-02-24,Delivered
9745,793,17,Power Bank 10000mAh,Electronics,Samsung,21089.21,1,2025-09-14,Delivered
9746,1106,105,Lipstick,Beauty & Personal Care,Nivea,479.28,2,2024-04-04,Delivered
9747,1464,84,Children's Story Book,Books,Scholastic,669.93,1,2024-12-15,Delivered
9748,65,22,Neckband Earphones,Electronics,Samsung,53925.35,2,2026-06-21,Shipped
9749,131,86,Biography,Books,HarperCollins,305.25,1,2025-03-30,Delivered
9750,1474,31,Running Shoes,Fashion,Biba,1072.42,1,2026-06-20,Delivered
9751,365,109,Perfume,Beauty & Personal Care,The Man Company,1468.85,1,2026-06-17,Delivered
9752,1554,12,LED TV 43-inch,Electronics,JBL,75959.33,2,2026-04-16,Delivered
9753,312,85,Biography,Books,Scholastic,814.81,1,2025-08-11,Cancelled
9754,1465,8,Smartwatch,Electronics,OnePlus,8815.11,1,2024-11-04,Cancelled
9755,1798,86,Biography,Books,HarperCollins,431.51,2,2025-03-27,Delivered
9756,950,115,Cricket Bat,Sports & Fitness,Nivia,4759.22,1,2026-06-22,Delivered
9757,1830,92,Face Wash,Beauty & Personal Care,Plum,469.53,1,2024-04-02,Delivered
9758,595,6,Bluetooth Earbuds,Electronics,Sony,72712.19,2,2025-12-28,Delivered
9759,1398,83,Children's Story Book,Books,Penguin,239.6,1,2025-08-31,Delivered
9760,224,129,Resistance Band Set,Sports & Fitness,Yonex,6717.63,2,2026-06-03,Delivered
9761,788,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,6448.8,2,2025-02-09,Delivered
9762,217,20,Bluetooth Speaker,Electronics,Xiaomi,27821.48,1,2024-10-03,Delivered
9763,469,9,Smartwatch,Electronics,boAt,16429.05,1,2025-05-29,Delivered
9764,1116,115,Cricket Bat,Sports & Fitness,Nivia,2437.87,2,2025-03-31,Delivered
9765,844,126,Football,Sports & Fitness,Yonex,457.6,1,2025-04-02,Delivered
9766,1073,73,Fiction Novel,Books,Scholastic,874.94,1,2025-12-09,Cancelled
9767,300,9,Smartwatch,Electronics,boAt,64183.83,3,2025-10-21,Delivered
9768,191,106,Trimmer,Beauty & Personal Care,Mamaearth,567.31,1,2025-06-06,Delivered
9769,669,112,Yoga Mat,Sports & Fitness,Nivia,820.88,1,2026-04-21,Delivered
9770,210,2,Smartphone,Electronics,Apple,18959.91,1,2024-10-03,Delivered
9771,1172,32,Running Shoes,Fashion,H&M,4050.89,4,2025-11-30,Delivered
9772,1902,99,Hair Serum,Beauty & Personal Care,Plum,234.51,1,2026-02-21,Delivered
9773,1729,24,Neckband Earphones,Electronics,Realme,33073.06,2,2026-03-13,Delivered
9774,284,49,Mixer Grinder,Home & Kitchen,Havells,7583.01,1,2026-07-16,Delivered
9775,1831,17,Power Bank 10000mAh,Electronics,Samsung,66510.48,2,2026-04-21,Delivered
9776,1629,2,Smartphone,Electronics,Apple,52495.34,1,2025-04-26,Delivered
9777,1892,81,Competitive Exam Guide,Books,Penguin,635.85,2,2026-03-01,Delivered
9778,771,33,Running Shoes,Fashion,Roadster,2130.83,2,2024-08-15,Delivered
9779,1688,88,Business Book,Books,Penguin,758.88,1,2024-08-20,Delivered
9780,1747,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,5723.85,1,2025-03-16,Delivered
9781,1944,106,Trimmer,Beauty & Personal Care,Mamaearth,1286.52,1,2024-09-26,Delivered
9782,1527,115,Cricket Bat,Sports & Fitness,Nivia,5175.3,1,2025-06-01,Delivered
9783,116,17,Power Bank 10000mAh,Electronics,Samsung,1483.76,1,2026-07-01,Returned
9784,1258,127,Resistance Band Set,Sports & Fitness,Nivia,1362.51,1,2025-12-29,Pending
9785,694,115,Cricket Bat,Sports & Fitness,Nivia,443.07,1,2026-08-01,Delivered
9786,580,24,Neckband Earphones,Electronics,Realme,39965.47,3,2026-02-01,Delivered
9787,109,88,Business Book,Books,Penguin,834.02,4,2025-12-28,Delivered
9788,1808,57,Air Fryer,Home & Kitchen,Pigeon,12538.52,1,2025-11-29,Delivered
9789,1214,63,Water Bottle Set,Home & Kitchen,Cello,8228.16,1,2026-06-13,Delivered
9790,880,87,Biography,Books,Bloomsbury,286.76,1,2024-11-19,Returned
9791,1924,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,5040.77,1,2024-11-29,Delivered
9792,1896,21,Bluetooth Speaker,Electronics,Apple,87434.39,2,2025-03-15,Delivered
9793,858,103,Lipstick,Beauty & Personal Care,The Man Company,980.31,1,2025-09-08,Shipped
9794,608,7,Smartwatch,Electronics,Samsung,31596.45,1,2025-12-06,Delivered
9795,1168,26,Men's T-Shirt,Fashion,Nike,1595.91,1,2025-06-06,Returned
9796,1143,87,Biography,Books,Bloomsbury,464.75,4,2025-02-04,Cancelled
9797,1878,10,LED TV 43-inch,Electronics,Apple,6369.5,2,2025-10-23,Delivered
9798,1397,19,Bluetooth Speaker,Electronics,boAt,8947.85,1,2025-11-16,Delivered
9799,1441,126,Football,Sports & Fitness,Yonex,1845.51,2,2024-11-01,Cancelled
9800,1938,17,Power Bank 10000mAh,Electronics,Samsung,10093.07,1,2024-09-20,Delivered
9801,1623,41,Casual Sneakers,Fashion,Allen Solly,4149.67,2,2026-03-10,Returned
9802,860,127,Resistance Band Set,Sports & Fitness,Nivia,467.17,1,2026-03-27,Delivered
9803,760,60,Table Lamp,Home & Kitchen,Pigeon,1443.79,2,2025-04-17,Delivered
9804,1165,110,Perfume,Beauty & Personal Care,Lakme,606.06,1,2025-12-14,Delivered
9805,462,121,Badminton Racket,Sports & Fitness,Cosco,6101.36,1,2025-07-24,Delivered
9806,641,126,Football,Sports & Fitness,Yonex,444.15,1,2025-10-01,Pending
9807,280,94,Sunscreen SPF50,Beauty & Personal Care,Mamaearth,308.62,1,2025-07-12,Delivered
9808,317,21,Bluetooth Speaker,Electronics,Apple,27550.7,1,2024-04-27,Delivered
9809,1891,85,Biography,Books,Scholastic,855.87,1,2024-05-26,Delivered
9810,1464,88,Business Book,Books,Penguin,328.39,1,2025-01-24,Delivered
9811,758,35,Denim Jeans,Fashion,Van Heusen,2646.04,3,2025-09-16,Delivered
9812,1291,78,Self-Help Book,Books,HarperCollins,346.34,1,2023-11-23,Delivered
9813,1061,125,Football,Sports & Fitness,Cosco,3655.08,1,2025-05-04,Delivered
9814,1033,83,Children's Story Book,Books,Penguin,272.2,1,2026-03-27,Delivered
9815,1172,112,Yoga Mat,Sports & Fitness,Nivia,3149.5,1,2026-01-01,Delivered
9816,25,8,Smartwatch,Electronics,OnePlus,66630.1,1,2026-04-02,Returned
9817,1505,115,Cricket Bat,Sports & Fitness,Nivia,483.92,1,2025-06-04,Delivered
9818,753,68,Wall Clock,Home & Kitchen,Havells,8489.39,3,2025-12-05,Pending
9819,1972,67,Wall Clock,Home & Kitchen,Cello,10390.94,1,2026-01-11,Delivered
9820,1408,24,Neckband Earphones,Electronics,Realme,87714.9,1,2026-06-17,Delivered
9821,1460,77,Self-Help Book,Books,Scholastic,623.8,1,2026-02-20,Delivered
9822,339,92,Face Wash,Beauty & Personal Care,Plum,2201.56,2,2025-11-01,Delivered
9823,1184,78,Self-Help Book,Books,HarperCollins,532.2,1,2026-04-03,Shipped
9824,1198,49,Mixer Grinder,Home & Kitchen,Havells,2177.47,1,2026-08-17,Delivered
9825,974,47,Sunglasses,Fashion,Biba,1040.01,1,2025-11-05,Delivered
9826,779,66,Induction Cooktop,Home & Kitchen,Cello,3325.63,1,2025-02-09,Delivered
9827,1866,104,Lipstick,Beauty & Personal Care,Dove,464.74,1,2025-03-21,Delivered
9828,1031,91,Face Wash,Beauty & Personal Care,The Man Company,971.03,1,2026-05-14,Pending
9829,1208,16,Power Bank 10000mAh,Electronics,OnePlus,20399.05,1,2024-10-20,Delivered
9830,1911,90,Business Book,Books,Rupa Publications,806.05,4,2025-01-05,Delivered
9831,1443,27,Men's T-Shirt,Fashion,Puma,880.27,2,2025-10-12,Cancelled
9832,457,54,Non-Stick Pan Set,Home & Kitchen,Philips,2096.34,2,2026-06-03,Delivered
9833,382,110,Perfume,Beauty & Personal Care,Lakme,386.82,3,2024-07-08,Delivered
9834,1968,108,Trimmer,Beauty & Personal Care,Lakme,476.57,3,2026-08-17,Delivered
9835,1177,26,Men's T-Shirt,Fashion,Nike,3304.01,1,2025-06-29,Delivered
9836,1232,64,Induction Cooktop,Home & Kitchen,Milton,3034.73,1,2025-08-12,Delivered
9837,1909,129,Resistance Band Set,Sports & Fitness,Yonex,848.42,4,2026-02-09,Returned
9838,581,123,Badminton Racket,Sports & Fitness,Decathlon,712.57,1,2026-02-06,Delivered
9839,598,63,Water Bottle Set,Home & Kitchen,Cello,11372.98,2,2024-05-19,Returned
9840,118,98,Hair Serum,Beauty & Personal Care,Mamaearth,1110.38,1,2025-08-29,Shipped
9841,159,54,Non-Stick Pan Set,Home & Kitchen,Philips,8181.25,3,2025-03-05,Delivered
9842,300,62,Water Bottle Set,Home & Kitchen,Pigeon,10074.08,3,2026-03-20,Pending
9843,789,90,Business Book,Books,Rupa Publications,339.76,1,2026-06-24,Delivered
9844,737,37,Formal Shirt,Fashion,Van Heusen,370.04,1,2025-12-06,Delivered
9845,742,55,Air Fryer,Home & Kitchen,Bajaj,2165.0,1,2024-04-02,Delivered
9846,379,15,Laptop,Electronics,boAt,78297.72,3,2025-11-15,Delivered
9847,1242,54,Non-Stick Pan Set,Home & Kitchen,Philips,12005.87,1,2024-12-05,Delivered
9848,830,35,Denim Jeans,Fashion,Van Heusen,1897.24,1,2025-06-16,Delivered
9849,278,4,Bluetooth Earbuds,Electronics,Xiaomi,76912.5,1,2026-01-21,Delivered
9850,1919,42,Casual Sneakers,Fashion,Biba,911.56,1,2026-04-10,Delivered
9851,1050,58,Table Lamp,Home & Kitchen,Prestige,11496.28,1,2026-07-22,Returned
9852,1035,124,Football,Sports & Fitness,Nivia,1594.68,1,2025-07-10,Delivered
9853,1107,123,Badminton Racket,Sports & Fitness,Decathlon,6931.78,1,2025-05-13,Delivered
9854,25,124,Football,Sports & Fitness,Nivia,6246.67,2,2025-11-24,Delivered
9855,1674,122,Badminton Racket,Sports & Fitness,Yonex,5790.68,1,2025-05-20,Delivered
9856,838,65,Induction Cooktop,Home & Kitchen,Prestige,8974.36,2,2025-11-17,Cancelled
9857,181,87,Biography,Books,Bloomsbury,533.82,1,2024-10-26,Delivered
9858,1311,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,6558.71,3,2025-10-18,Delivered
9859,100,97,Hair Serum,Beauty & Personal Care,Lakme,479.81,1,2025-06-13,Delivered
9860,640,122,Badminton Racket,Sports & Fitness,Yonex,5602.43,1,2026-06-20,Delivered
9861,694,71,Bedsheet Set,Home & Kitchen,Pigeon,1797.06,1,2026-08-09,Delivered
9862,1552,16,Power Bank 10000mAh,Electronics,OnePlus,53081.9,1,2025-12-22,Delivered
9863,1226,75,Fiction Novel,Books,Bloomsbury,751.13,2,2025-05-09,Delivered
9864,1703,91,Face Wash,Beauty & Personal Care,The Man Company,2406.48,2,2026-03-17,Cancelled
9865,472,17,Power Bank 10000mAh,Electronics,Samsung,56675.45,2,2025-10-08,Shipped
9866,659,83,Children's Story Book,Books,Penguin,124.36,1,2024-08-27,Returned
9867,105,120,Dumbbell Set 10kg,Sports & Fitness,Yonex,6472.16,4,2025-08-31,Delivered
9868,839,121,Badminton Racket,Sports & Fitness,Cosco,6747.95,1,2024-09-25,Shipped
9869,1969,35,Denim Jeans,Fashion,Van Heusen,4450.76,1,2026-03-13,Delivered
9870,1792,54,Non-Stick Pan Set,Home & Kitchen,Philips,8273.73,1,2026-04-18,Delivered
9871,1776,89,Business Book,Books,Bloomsbury,571.29,2,2026-08-03,Delivered
9872,556,99,Hair Serum,Beauty & Personal Care,Plum,202.01,1,2025-03-19,Delivered
9873,1067,36,Denim Jeans,Fashion,Puma,3757.07,1,2026-07-28,Delivered
9874,899,82,Children's Story Book,Books,Rupa Publications,104.78,3,2025-12-28,Delivered
9875,1210,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,6841.27,1,2025-02-14,Cancelled
9876,1059,100,Body Lotion,Beauty & Personal Care,The Man Company,1731.77,1,2023-12-09,Delivered
9877,1733,22,Neckband Earphones,Electronics,Samsung,53018.23,3,2026-06-08,Delivered
9878,1157,52,Non-Stick Pan Set,Home & Kitchen,Bajaj,10176.52,1,2025-05-22,Delivered
9879,1655,100,Body Lotion,Beauty & Personal Care,The Man Company,1887.86,1,2025-09-03,Delivered
9880,797,16,Power Bank 10000mAh,Electronics,OnePlus,80932.6,2,2026-02-26,Delivered
9881,1552,116,Cricket Bat,Sports & Fitness,Adidas,3305.88,1,2024-06-29,Delivered
9882,965,82,Children's Story Book,Books,Rupa Publications,958.18,3,2025-06-05,Delivered
9883,268,17,Power Bank 10000mAh,Electronics,Samsung,37310.07,1,2025-11-20,Delivered
9884,1280,31,Running Shoes,Fashion,Biba,2751.36,2,2025-06-06,Delivered
9885,1735,61,Water Bottle Set,Home & Kitchen,Philips,11759.01,1,2024-08-12,Returned
9886,485,46,Sunglasses,Fashion,H&M,3029.05,1,2025-08-10,Delivered
9887,1887,79,Competitive Exam Guide,Books,Scholastic,676.6,2,2026-02-17,Delivered
9888,1198,92,Face Wash,Beauty & Personal Care,Plum,2436.75,1,2026-08-03,Delivered
9889,671,9,Smartwatch,Electronics,boAt,57424.4,1,2025-04-20,Delivered
9890,347,94,Sunscreen SPF50,Beauty & Personal Care,Mamaearth,2284.4,1,2025-11-02,Returned
9891,1748,34,Denim Jeans,Fashion,H&M,4182.83,1,2026-04-04,Delivered
9892,1488,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,937.76,1,2024-08-20,Delivered
9893,1284,105,Lipstick,Beauty & Personal Care,Nivea,1997.98,1,2026-05-25,Delivered
9894,1597,26,Men's T-Shirt,Fashion,Nike,987.58,3,2025-12-27,Delivered
9895,1001,32,Running Shoes,Fashion,H&M,4268.47,1,2025-10-14,Delivered
9896,1693,108,Trimmer,Beauty & Personal Care,Lakme,2450.29,2,2024-07-28,Delivered
9897,1461,48,Sunglasses,Fashion,Puma,3489.93,1,2025-10-15,Delivered
9898,1830,23,Neckband Earphones,Electronics,JBL,26837.11,1,2025-11-24,Delivered
9899,194,13,Laptop,Electronics,Sony,89403.35,2,2025-04-05,Cancelled
9900,114,106,Trimmer,Beauty & Personal Care,Mamaearth,318.44,3,2024-09-24,Delivered
9901,208,64,Induction Cooktop,Home & Kitchen,Milton,3377.68,1,2025-09-17,Shipped
9902,526,53,Non-Stick Pan Set,Home & Kitchen,Pigeon,8782.71,1,2026-05-02,Delivered
9903,1023,100,Body Lotion,Beauty & Personal Care,The Man Company,566.58,1,2025-08-12,Delivered
9904,328,93,Face Wash,Beauty & Personal Care,Dove,1679.88,1,2025-07-13,Cancelled
9905,979,18,Power Bank 10000mAh,Electronics,Sony,62263.02,3,2025-06-05,Delivered
9906,1772,36,Denim Jeans,Fashion,Puma,600.58,1,2026-05-22,Returned
9907,773,32,Running Shoes,Fashion,H&M,4304.56,2,2025-11-09,Pending
9908,1532,73,Fiction Novel,Books,Scholastic,388.45,3,2026-07-12,Delivered
9909,51,66,Induction Cooktop,Home & Kitchen,Cello,9894.62,1,2025-11-29,Cancelled
9910,520,97,Hair Serum,Beauty & Personal Care,Lakme,376.54,1,2025-04-13,Cancelled
9911,682,119,Dumbbell Set 10kg,Sports & Fitness,Adidas,215.61,1,2024-12-31,Delivered
9912,1370,61,Water Bottle Set,Home & Kitchen,Philips,10499.42,1,2025-07-10,Delivered
9913,1542,63,Water Bottle Set,Home & Kitchen,Cello,9324.41,4,2025-12-30,Delivered
9914,51,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,627.68,1,2025-10-06,Delivered
9915,1420,128,Resistance Band Set,Sports & Fitness,Decathlon,607.06,1,2026-01-22,Delivered
9916,1026,24,Neckband Earphones,Electronics,Realme,61307.89,1,2025-08-24,Delivered
9917,1557,35,Denim Jeans,Fashion,Van Heusen,1540.24,1,2026-04-23,Delivered
9918,3,121,Badminton Racket,Sports & Fitness,Cosco,1036.84,1,2026-03-19,Delivered
9919,188,7,Smartwatch,Electronics,Samsung,28336.38,3,2026-03-19,Cancelled
9920,213,17,Power Bank 10000mAh,Electronics,Samsung,59722.63,1,2026-08-05,Delivered
9921,1374,2,Smartphone,Electronics,Apple,38719.24,1,2025-12-08,Delivered
9922,281,100,Body Lotion,Beauty & Personal Care,The Man Company,1257.31,3,2025-12-24,Returned
9923,1217,7,Smartwatch,Electronics,Samsung,18082.11,1,2025-12-31,Delivered
9924,893,56,Air Fryer,Home & Kitchen,Prestige,9116.62,1,2026-03-22,Delivered
9925,744,8,Smartwatch,Electronics,OnePlus,49129.88,1,2026-02-03,Pending
9926,999,28,Women's Kurta,Fashion,Levis,1801.91,1,2025-12-04,Delivered
9927,1415,61,Water Bottle Set,Home & Kitchen,Philips,2194.47,2,2025-04-27,Delivered
9928,1203,28,Women's Kurta,Fashion,Levis,4105.94,3,2025-05-06,Delivered
9929,1885,108,Trimmer,Beauty & Personal Care,Lakme,153.58,1,2025-08-23,Delivered
9930,1322,100,Body Lotion,Beauty & Personal Care,The Man Company,624.18,1,2025-10-27,Delivered
9931,883,73,Fiction Novel,Books,Scholastic,560.17,1,2024-09-20,Delivered
9932,1865,18,Power Bank 10000mAh,Electronics,Sony,40982.96,1,2025-04-03,Delivered
9933,139,114,Yoga Mat,Sports & Fitness,Adidas,1820.36,1,2025-11-14,Delivered
9934,584,88,Business Book,Books,Penguin,693.02,1,2026-06-19,Shipped
9935,1773,103,Lipstick,Beauty & Personal Care,The Man Company,1952.04,2,2025-09-28,Delivered
9936,124,100,Body Lotion,Beauty & Personal Care,The Man Company,1486.06,2,2024-10-30,Cancelled
9937,210,95,Sunscreen SPF50,Beauty & Personal Care,The Man Company,1663.3,1,2026-05-09,Delivered
9938,496,59,Table Lamp,Home & Kitchen,Havells,1306.35,1,2026-06-01,Shipped
9939,1396,115,Cricket Bat,Sports & Fitness,Nivia,4961.85,1,2025-09-03,Delivered
9940,1956,112,Yoga Mat,Sports & Fitness,Nivia,5010.13,1,2026-01-12,Delivered
9941,1218,85,Biography,Books,Scholastic,743.08,2,2026-06-06,Shipped
9942,1822,127,Resistance Band Set,Sports & Fitness,Nivia,468.05,4,2025-11-18,Delivered
9943,754,41,Casual Sneakers,Fashion,Allen Solly,462.5,2,2025-08-15,Delivered
