review_id,order_id,user_id,product_id,rating,review_text,review_date
4550,8430,758,127,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-06-29
4551,8432,781,73,3,"Average product, expected a bit more for this price.",2026-03-30
4552,8436,313,75,4,"Good product overall, minor issues but satisfied with the purchase.",2024-07-31
4553,8437,1192,69,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-04-30
4554,8438,1694,6,4,"Works well, matches the description. Happy with it.",2026-02-03
4555,8439,1691,120,1,"Received a damaged item, requesting refund immediately.",2025-03-06
4556,8440,1509,117,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-02-23
4557,8441,869,121,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-01-04
4558,8443,331,104,5,Best in this price range. Will buy again from this brand.,2026-02-17
4559,8448,1177,113,3,"Average product, expected a bit more for this price.",2026-04-26
4560,8449,1646,108,3,Product is fine but delivery took longer than expected.,2025-08-08
4561,8455,147,12,5,Amazing value for money. Packaging was also very good.,2026-01-28
4562,8456,920,31,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-01-31
4563,8457,1308,120,5,Amazing value for money. Packaging was also very good.,2026-07-01
4564,8458,1693,55,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-20
4565,8459,524,75,4,"Nice quality, delivery was a bit delayed but product is good.",2025-12-19
4566,8460,56,28,5,Best in this price range. Will buy again from this brand.,2025-08-06
4567,8461,1389,43,4,"Decent product for the price, would recommend with minor caution.",2025-07-13
4568,8462,534,103,5,Best in this price range. Will buy again from this brand.,2025-11-03
4569,8463,308,33,2,Delivery was late and product quality is average at best.,2024-10-02
4570,8464,789,123,3,"It's okay, nothing special but does the job.",2026-07-06
4571,8466,1884,37,3,"It's okay, nothing special but does the job.",2025-02-27
4572,8468,1484,121,3,"It's okay, nothing special but does the job.",2026-05-05
4573,8470,166,124,4,"Decent product for the price, would recommend with minor caution.",2026-06-04
4574,8472,1248,25,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-14
4575,8473,1401,109,5,Best in this price range. Will buy again from this brand.,2025-07-05
4576,8475,286,6,2,"Product had minor defects, considering a return.",2026-03-09
4577,8476,1898,67,4,"Good product overall, minor issues but satisfied with the purchase.",2026-07-17
4578,8478,298,78,3,"Average product, expected a bit more for this price.",2025-07-19
4579,8479,1755,80,3,"It's okay, nothing special but does the job.",2026-04-11
4580,8481,1230,57,5,Amazing value for money. Packaging was also very good.,2025-10-25
4581,8482,370,30,3,"Quality is average, packaging could have been better.",2026-01-19
4582,8483,1659,50,2,Delivery was late and product quality is average at best.,2025-12-07
4583,8484,1649,2,5,Amazing value for money. Packaging was also very good.,2025-08-17
4584,8485,975,85,3,"Average product, expected a bit more for this price.",2025-12-09
4585,8486,1731,16,5,Best in this price range. Will buy again from this brand.,2025-12-18
4586,8489,749,90,4,"Works well, matches the description. Happy with it.",2025-10-20
4587,8490,1127,90,2,Delivery was late and product quality is average at best.,2025-11-16
4588,8491,563,100,4,"Works well, matches the description. Happy with it.",2024-07-23
4589,8492,1968,32,5,Amazing value for money. Packaging was also very good.,2026-08-17
4590,8494,1793,68,4,"Good product overall, minor issues but satisfied with the purchase.",2025-02-08
4591,8495,1853,89,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-04-20
4592,8496,108,126,2,"Not worth the price, expected better quality.",2026-03-31
4593,8497,1107,49,5,Best in this price range. Will buy again from this brand.,2025-05-15
4594,8499,235,72,4,"Good product overall, minor issues but satisfied with the purchase.",2026-01-24
4595,8500,158,15,3,Product is fine but delivery took longer than expected.,2025-08-20
4596,8501,1655,1,2,"Not satisfied, quality is below expectations.",2026-06-06
4597,8503,318,92,3,Product is fine but delivery took longer than expected.,2026-04-18
4598,8504,1165,48,4,"Nice quality, delivery was a bit delayed but product is good.",2026-02-07
4599,8505,1617,41,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-31
4600,8507,897,59,2,"Product had minor defects, considering a return.",2026-03-05
4601,8508,147,24,4,"Works well, matches the description. Happy with it.",2025-05-15
4602,8509,1019,75,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-08-27
4603,8510,200,4,4,"Good product overall, minor issues but satisfied with the purchase.",2024-03-21
4604,8515,1064,46,4,"Works well, matches the description. Happy with it.",2025-07-21
4605,8516,1873,11,2,"Product had minor defects, considering a return.",2026-05-29
4606,8517,1374,6,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-05-22
4607,8518,992,118,5,Amazing value for money. Packaging was also very good.,2026-02-25
4608,8521,1943,118,2,"Product had minor defects, considering a return.",2025-06-16
4609,8522,1320,32,2,Delivery was late and product quality is average at best.,2025-11-20
4610,8524,1140,93,4,"Works well, matches the description. Happy with it.",2025-11-26
4611,8525,1076,27,1,"Worst experience, will not order this brand again.",2026-01-08
4612,8527,1610,111,5,Best in this price range. Will buy again from this brand.,2026-02-06
4613,8533,984,108,3,"Average product, expected a bit more for this price.",2026-02-28
4614,8534,1147,89,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-12
4615,8536,699,97,2,Delivery was late and product quality is average at best.,2024-08-14
4616,8537,1536,109,1,"Very disappointed, product stopped working within days.",2024-06-11
4617,8538,235,76,5,Amazing value for money. Packaging was also very good.,2026-02-06
4618,8544,391,105,4,"Good product overall, minor issues but satisfied with the purchase.",2024-12-21
4619,8545,274,107,1,"Received a damaged item, requesting refund immediately.",2025-05-14
4620,8548,1754,70,2,"Not satisfied, quality is below expectations.",2024-08-22
4621,8549,1484,107,2,"Not satisfied, quality is below expectations.",2026-04-29
4622,8550,1618,67,4,"Good product overall, minor issues but satisfied with the purchase.",2026-03-27
4623,8551,886,103,1,"Worst experience, will not order this brand again.",2026-05-13
4624,8552,1728,107,5,Best in this price range. Will buy again from this brand.,2025-03-10
4625,8553,615,56,4,"Good product overall, minor issues but satisfied with the purchase.",2024-09-30
4626,8557,700,43,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-07-06
4627,8558,836,110,2,"Product had minor defects, considering a return.",2026-07-02
4628,8559,1931,111,1,"Received a damaged item, requesting refund immediately.",2026-03-07
4629,8561,1049,76,3,"Quality is average, packaging could have been better.",2026-03-19
4630,8564,1683,109,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-27
4631,8565,1955,48,2,"Not satisfied, quality is below expectations.",2026-03-02
4632,8566,1614,35,1,"Poor quality, does not match the images shown online.",2025-04-10
4633,8568,42,22,2,"Product had minor defects, considering a return.",2024-10-01
4634,8569,180,108,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-15
4635,8570,499,56,4,"Nice quality, delivery was a bit delayed but product is good.",2026-07-04
4636,8572,545,99,3,"Quality is average, packaging could have been better.",2024-12-01
4637,8575,203,39,4,"Works well, matches the description. Happy with it.",2026-06-16
4638,8577,1654,23,3,"Quality is average, packaging could have been better.",2025-11-14
4639,8579,210,75,4,"Good product overall, minor issues but satisfied with the purchase.",2025-09-03
4640,8583,1517,40,5,Amazing value for money. Packaging was also very good.,2024-10-18
4641,8587,198,95,3,"It's okay, nothing special but does the job.",2025-09-09
4642,8589,1154,70,3,"Quality is average, packaging could have been better.",2025-05-01
4643,8590,1436,120,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-15
4644,8592,1546,46,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-25
4645,8594,350,38,2,"Not worth the price, expected better quality.",2024-02-03
4646,8596,609,22,4,"Nice quality, delivery was a bit delayed but product is good.",2026-06-03
4647,8597,933,122,4,"Works well, matches the description. Happy with it.",2025-12-30
4648,8598,1967,11,3,"Quality is average, packaging could have been better.",2025-08-31
4649,8600,1053,93,4,"Decent product for the price, would recommend with minor caution.",2026-04-26
4650,8605,1744,31,5,Best in this price range. Will buy again from this brand.,2025-01-30
4651,8607,509,85,3,Product is fine but delivery took longer than expected.,2026-02-06
4652,8608,669,5,1,"Received a damaged item, requesting refund immediately.",2026-06-12
4653,8609,1174,86,3,"Average product, expected a bit more for this price.",2025-11-12
4654,8611,1886,129,4,"Good product overall, minor issues but satisfied with the purchase.",2025-02-17
4655,8612,1762,81,5,Amazing value for money. Packaging was also very good.,2026-08-08
4656,8613,567,8,5,Best in this price range. Will buy again from this brand.,2025-03-07
4657,8616,613,27,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-07-25
4658,8617,1169,74,5,Best in this price range. Will buy again from this brand.,2025-08-22
4659,8620,662,49,5,Best in this price range. Will buy again from this brand.,2026-05-13
4660,8621,690,50,5,Amazing value for money. Packaging was also very good.,2025-11-11
4661,8623,96,31,4,"Nice quality, delivery was a bit delayed but product is good.",2025-09-23
4662,8624,1002,7,5,Amazing value for money. Packaging was also very good.,2025-07-16
4663,8625,1603,25,3,"Quality is average, packaging could have been better.",2026-05-30
4664,8628,888,55,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-02
4665,8632,509,55,4,"Good product overall, minor issues but satisfied with the purchase.",2025-10-10
4666,8633,1060,87,2,Delivery was late and product quality is average at best.,2023-12-29
4667,8634,577,40,4,"Decent product for the price, would recommend with minor caution.",2025-09-22
4668,8637,727,94,4,"Good product overall, minor issues but satisfied with the purchase.",2025-07-27
4669,8639,188,99,2,"Not satisfied, quality is below expectations.",2025-03-08
4670,8640,844,1,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-08-11
4671,8641,178,14,1,"Poor quality, does not match the images shown online.",2025-07-28
4672,8642,1830,27,4,"Decent product for the price, would recommend with minor caution.",2025-02-15
4673,8644,1007,55,1,"Very disappointed, product stopped working within days.",2025-04-05
4674,8645,144,60,2,"Product had minor defects, considering a return.",2025-08-21
4675,8649,1646,97,2,Delivery was late and product quality is average at best.,2025-01-23
4676,8650,1803,95,4,"Works well, matches the description. Happy with it.",2025-08-12
4677,8654,1762,23,4,"Works well, matches the description. Happy with it.",2026-08-17
4678,8655,1292,129,3,"Quality is average, packaging could have been better.",2025-09-02
4679,8660,562,93,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-03-17
4680,8663,1744,32,4,"Nice quality, delivery was a bit delayed but product is good.",2025-04-14
4681,8667,355,96,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-09
4682,8669,40,121,3,"Average product, expected a bit more for this price.",2024-12-02
4683,8670,1707,55,3,"Quality is average, packaging could have been better.",2026-03-04
4684,8677,724,24,3,"It's okay, nothing special but does the job.",2026-05-13
4685,8678,514,56,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-12-27
4686,8682,1121,86,2,"Not worth the price, expected better quality.",2025-12-07
4687,8683,1488,4,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-12-25
4688,8684,39,120,4,"Good product overall, minor issues but satisfied with the purchase.",2026-08-17
4689,8685,1257,119,4,"Works well, matches the description. Happy with it.",2025-10-16
4690,8686,1513,58,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-07-21
4691,8689,657,13,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-06-23
4692,8690,1009,85,5,Amazing value for money. Packaging was also very good.,2026-03-07
4693,8691,413,95,2,Delivery was late and product quality is average at best.,2026-06-15
4694,8694,1142,24,5,Best in this price range. Will buy again from this brand.,2025-08-10
4695,8695,1004,126,2,"Not worth the price, expected better quality.",2026-06-29
4696,8696,1587,65,3,"Average product, expected a bit more for this price.",2025-03-22
4697,8699,589,99,5,Amazing value for money. Packaging was also very good.,2026-06-07
4698,8700,784,119,2,"Not satisfied, quality is below expectations.",2025-12-27
4699,8702,599,38,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-04-12
4700,8705,1689,102,4,"Nice quality, delivery was a bit delayed but product is good.",2024-10-08
4701,8708,1158,52,3,"Average product, expected a bit more for this price.",2026-01-26
4702,8712,1692,16,5,Amazing value for money. Packaging was also very good.,2025-12-14
4703,8714,1891,72,4,"Decent product for the price, would recommend with minor caution.",2026-04-08
4704,8717,60,115,3,"It's okay, nothing special but does the job.",2025-11-03
4705,8718,1920,44,4,"Decent product for the price, would recommend with minor caution.",2025-11-20
4706,8719,1772,113,3,"Quality is average, packaging could have been better.",2026-05-19
4707,8721,179,33,4,"Nice quality, delivery was a bit delayed but product is good.",2024-04-01
4708,8723,73,88,4,"Decent product for the price, would recommend with minor caution.",2026-07-10
4709,8724,1018,56,2,Delivery was late and product quality is average at best.,2025-01-04
4710,8726,215,56,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-04-09
4711,8728,1227,102,4,"Works well, matches the description. Happy with it.",2026-04-18
4712,8731,339,3,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-01
4713,8734,1626,39,5,Best in this price range. Will buy again from this brand.,2024-06-23
4714,8736,235,27,3,"Average product, expected a bit more for this price.",2026-03-18
4715,8737,366,6,5,Amazing value for money. Packaging was also very good.,2026-01-23
4716,8739,961,5,4,"Decent product for the price, would recommend with minor caution.",2024-11-09
4717,8741,1530,77,4,"Decent product for the price, would recommend with minor caution.",2026-04-15
4718,8746,292,73,3,"Average product, expected a bit more for this price.",2025-10-22
4719,8748,1747,66,2,"Not worth the price, expected better quality.",2025-11-11
4720,8749,950,20,2,"Product had minor defects, considering a return.",2025-11-21
4721,8750,1683,34,4,"Nice quality, delivery was a bit delayed but product is good.",2025-03-08
4722,8751,1061,75,3,Product is fine but delivery took longer than expected.,2026-02-26
4723,8756,1305,94,4,"Nice quality, delivery was a bit delayed but product is good.",2025-02-13
4724,8758,92,91,2,Delivery was late and product quality is average at best.,2026-03-16
4725,8759,1255,70,4,"Nice quality, delivery was a bit delayed but product is good.",2026-03-30
4726,8760,730,97,4,"Nice quality, delivery was a bit delayed but product is good.",2025-06-05
4727,8761,904,24,3,"Quality is average, packaging could have been better.",2026-02-23
4728,8763,291,109,4,"Nice quality, delivery was a bit delayed but product is good.",2024-10-09
4729,8764,1438,73,5,Amazing value for money. Packaging was also very good.,2024-08-31
4730,8765,246,25,2,Delivery was late and product quality is average at best.,2025-03-18
4731,8766,646,11,1,"Poor quality, does not match the images shown online.",2026-05-26
4732,8770,1568,5,3,"It's okay, nothing special but does the job.",2025-01-25
4733,8772,230,71,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-05
4734,8773,611,39,4,"Works well, matches the description. Happy with it.",2025-03-30
4735,8775,1623,25,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-01-24
4736,8777,1245,29,1,"Poor quality, does not match the images shown online.",2025-12-15
4737,8778,444,31,4,"Decent product for the price, would recommend with minor caution.",2026-01-17
4738,8783,603,128,4,"Works well, matches the description. Happy with it.",2026-07-18
4739,8785,1813,11,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-01-13
4740,8786,1227,58,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-17
4741,8787,416,20,3,"Quality is average, packaging could have been better.",2026-02-25
4742,8790,566,67,3,Product is fine but delivery took longer than expected.,2026-06-10
4743,8791,1940,29,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-11
4744,8792,1133,73,3,Product is fine but delivery took longer than expected.,2025-05-29
4745,8793,410,16,3,"Quality is average, packaging could have been better.",2025-06-14
4746,8796,61,90,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-05-27
4747,8799,698,125,5,Best in this price range. Will buy again from this brand.,2026-01-26
4748,8801,1399,81,3,"Average product, expected a bit more for this price.",2025-11-30
4749,8803,829,102,5,Amazing value for money. Packaging was also very good.,2026-01-21
4750,8805,735,49,4,"Works well, matches the description. Happy with it.",2025-10-22
4751,8808,1280,98,3,"Quality is average, packaging could have been better.",2026-01-29
4752,8809,952,119,3,"Average product, expected a bit more for this price.",2026-03-16
4753,8811,1207,69,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-02-21
4754,8812,1824,12,2,Delivery was late and product quality is average at best.,2025-03-26
4755,8815,472,36,4,"Good product overall, minor issues but satisfied with the purchase.",2025-11-09
4756,8819,1223,30,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-03
4757,8820,604,73,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-04-04
4758,8821,1015,89,4,"Good product overall, minor issues but satisfied with the purchase.",2025-05-01
4759,8823,1392,25,3,Product is fine but delivery took longer than expected.,2025-08-07
4760,8824,636,30,4,"Decent product for the price, would recommend with minor caution.",2024-03-25
4761,8826,1330,35,5,Best in this price range. Will buy again from this brand.,2025-08-07
4762,8828,60,24,3,Product is fine but delivery took longer than expected.,2025-10-26
4763,8831,1537,59,2,"Not satisfied, quality is below expectations.",2026-01-10
4764,8833,1769,32,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-07-12
4765,8836,1899,114,4,"Good product overall, minor issues but satisfied with the purchase.",2025-10-30
4766,8838,542,93,4,"Nice quality, delivery was a bit delayed but product is good.",2024-02-23
4767,8839,1568,17,1,"Received a damaged item, requesting refund immediately.",2025-04-29
4768,8843,584,10,5,Best in this price range. Will buy again from this brand.,2026-07-23
4769,8845,381,103,4,"Works well, matches the description. Happy with it.",2025-10-23
4770,8846,1772,8,1,"Worst experience, will not order this brand again.",2026-06-07
4771,8848,725,92,3,Product is fine but delivery took longer than expected.,2026-06-07
4772,8854,1395,129,3,"Quality is average, packaging could have been better.",2025-07-08
4773,8855,1981,105,4,"Decent product for the price, would recommend with minor caution.",2026-01-26
4774,8857,119,76,1,"Poor quality, does not match the images shown online.",2024-12-01
4775,8858,1930,116,1,"Received a damaged item, requesting refund immediately.",2026-06-09
4776,8859,177,69,4,"Works well, matches the description. Happy with it.",2025-10-16
4777,8860,694,6,5,Best in this price range. Will buy again from this brand.,2026-08-17
4778,8863,199,85,1,"Very disappointed, product stopped working within days.",2025-03-26
4779,8864,1290,113,2,"Product had minor defects, considering a return.",2026-08-16
4780,8866,1996,59,3,Product is fine but delivery took longer than expected.,2025-11-19
4781,8867,889,83,5,Amazing value for money. Packaging was also very good.,2025-11-11
4782,8869,1669,109,4,"Good product overall, minor issues but satisfied with the purchase.",2025-09-14
4783,8870,154,56,3,"Quality is average, packaging could have been better.",2026-04-25
4784,8872,704,16,4,"Works well, matches the description. Happy with it.",2026-01-08
4785,8874,1527,72,4,"Works well, matches the description. Happy with it.",2025-02-07
4786,8875,1869,50,5,Best in this price range. Will buy again from this brand.,2025-08-25
4787,8877,318,21,4,"Nice quality, delivery was a bit delayed but product is good.",2025-03-31
4788,8878,1800,27,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-09-22
4789,8881,840,83,5,Best in this price range. Will buy again from this brand.,2026-02-05
4790,8882,1858,69,5,Best in this price range. Will buy again from this brand.,2026-07-21
4791,8883,561,56,4,"Works well, matches the description. Happy with it.",2026-08-16
4792,8884,1364,85,4,"Decent product for the price, would recommend with minor caution.",2025-10-05
4793,8885,1218,66,3,"It's okay, nothing special but does the job.",2026-07-27
4794,8887,674,129,5,Best in this price range. Will buy again from this brand.,2025-07-06
4795,8890,65,39,5,Best in this price range. Will buy again from this brand.,2026-06-22
4796,8891,157,114,2,"Product had minor defects, considering a return.",2025-08-15
4797,8892,1046,25,1,"Poor quality, does not match the images shown online.",2026-06-26
4798,8894,568,65,2,"Not satisfied, quality is below expectations.",2025-12-21
4799,8896,1865,85,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-12-22
4800,8897,559,34,3,"Quality is average, packaging could have been better.",2025-04-25
4801,8901,632,114,4,"Decent product for the price, would recommend with minor caution.",2025-04-29
4802,8902,1930,49,5,Best in this price range. Will buy again from this brand.,2026-07-02
4803,8903,728,19,2,"Product had minor defects, considering a return.",2025-03-01
4804,8904,294,19,4,"Nice quality, delivery was a bit delayed but product is good.",2026-04-28
4805,8906,1676,50,5,Best in this price range. Will buy again from this brand.,2026-03-06
4806,8907,1870,54,3,"Quality is average, packaging could have been better.",2025-10-02
4807,8908,711,76,4,"Decent product for the price, would recommend with minor caution.",2025-11-28
4808,8909,543,111,3,"Quality is average, packaging could have been better.",2026-05-01
4809,8910,939,21,5,Best in this price range. Will buy again from this brand.,2026-02-07
4810,8913,1401,12,4,"Decent product for the price, would recommend with minor caution.",2025-07-22
4811,8916,16,121,1,"Worst experience, will not order this brand again.",2024-10-22
4812,8917,261,8,5,Amazing value for money. Packaging was also very good.,2024-12-02
4813,8918,826,112,1,"Very disappointed, product stopped working within days.",2026-03-22
4814,8919,1070,47,5,Amazing value for money. Packaging was also very good.,2025-11-14
4815,8922,826,85,4,"Works well, matches the description. Happy with it.",2026-08-09
4816,8926,853,90,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-01-17
4817,8927,529,80,1,"Poor quality, does not match the images shown online.",2026-01-16
4818,8929,1539,74,5,"Excellent product, exactly as described. Very happy with the purchase.",2025-05-20
4819,8933,858,2,4,"Good product overall, minor issues but satisfied with the purchase.",2025-10-22
4820,8936,1970,114,4,"Decent product for the price, would recommend with minor caution.",2026-01-22
4821,8937,1226,101,3,Product is fine but delivery took longer than expected.,2025-06-12
4822,8938,1823,112,4,"Works well, matches the description. Happy with it.",2026-03-28
4823,8939,74,83,5,Best in this price range. Will buy again from this brand.,2025-10-11
4824,8944,288,18,3,"Average product, expected a bit more for this price.",2026-04-09
4825,8945,646,119,4,"Nice quality, delivery was a bit delayed but product is good.",2026-05-13
4826,8947,38,78,2,"Not worth the price, expected better quality.",2026-03-10
4827,8950,1917,98,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-18
4828,8952,1440,18,4,"Decent product for the price, would recommend with minor caution.",2024-10-13
4829,8954,1585,92,3,"It's okay, nothing special but does the job.",2024-07-29
4830,8955,983,15,3,Product is fine but delivery took longer than expected.,2025-09-16
4831,8956,1461,20,4,"Decent product for the price, would recommend with minor caution.",2024-12-01
4832,8959,328,62,3,"Quality is average, packaging could have been better.",2025-07-02
4833,8963,1909,76,5,Best in this price range. Will buy again from this brand.,2025-11-13
4834,8965,559,50,4,"Good product overall, minor issues but satisfied with the purchase.",2026-01-23
4835,8966,164,6,2,"Product had minor defects, considering a return.",2026-02-06
4836,8968,664,66,2,"Not satisfied, quality is below expectations.",2025-02-24
4837,8969,1776,24,3,Product is fine but delivery took longer than expected.,2026-08-05
4838,8970,303,81,3,"Quality is average, packaging could have been better.",2025-04-24
4839,8972,1288,28,4,"Good product overall, minor issues but satisfied with the purchase.",2026-04-23
4840,8973,1009,53,5,Amazing value for money. Packaging was also very good.,2024-09-04
4841,8976,157,8,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-10-04
4842,8982,1654,108,1,"Worst experience, will not order this brand again.",2026-07-29
4843,8987,1939,48,1,"Received a damaged item, requesting refund immediately.",2026-02-08
4844,8991,1545,101,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-07-31
4845,8993,1104,88,4,"Works well, matches the description. Happy with it.",2026-03-20
4846,8994,1161,49,4,"Good product overall, minor issues but satisfied with the purchase.",2026-02-27
4847,8998,1075,90,3,"Average product, expected a bit more for this price.",2025-12-16
4848,9000,1312,107,4,"Nice quality, delivery was a bit delayed but product is good.",2025-04-09
4849,9002,891,70,5,Superb quality and fast delivery. Highly recommend to everyone.,2024-01-10
4850,9004,583,81,4,"Works well, matches the description. Happy with it.",2025-03-24
4851,9006,1867,122,4,"Nice quality, delivery was a bit delayed but product is good.",2026-06-18
4852,9007,97,9,3,Product is fine but delivery took longer than expected.,2026-05-08
4853,9008,1946,50,2,"Not satisfied, quality is below expectations.",2025-01-14
4854,9009,935,87,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-04-21
4855,9010,1377,53,5,Amazing value for money. Packaging was also very good.,2026-02-27
4856,9011,1770,59,3,"Average product, expected a bit more for this price.",2026-04-11
4857,9013,1027,61,3,"Quality is average, packaging could have been better.",2026-08-17
4858,9017,858,96,4,"Decent product for the price, would recommend with minor caution.",2025-09-15
4859,9018,180,101,1,"Very disappointed, product stopped working within days.",2025-07-28
4860,9019,465,12,4,"Decent product for the price, would recommend with minor caution.",2026-01-10
4861,9023,1077,36,5,"Excellent product, exactly as described. Very happy with the purchase.",2026-08-17
4862,9025,1635,103,4,"Good product overall, minor issues but satisfied with the purchase.",2025-12-17
4863,9026,574,60,4,"Nice quality, delivery was a bit delayed but product is good.",2025-07-26
4864,9027,638,115,1,"Received a damaged item, requesting refund immediately.",2026-03-17
4865,9031,328,113,2,"Not worth the price, expected better quality.",2026-03-04
4866,9037,1603,125,3,"Quality is average, packaging could have been better.",2025-12-10
4867,9039,1351,114,2,"Product had minor defects, considering a return.",2026-06-29
4868,9042,1162,47,2,"Product had minor defects, considering a return.",2025-08-06
4869,9043,1181,61,5,Amazing value for money. Packaging was also very good.,2025-08-15
4870,9048,1320,85,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-04-29
4871,9050,24,96,5,Best in this price range. Will buy again from this brand.,2026-01-14
4872,9051,16,39,5,"Excellent product, exactly as described. Very happy with the purchase.",2024-10-18
4873,9055,1775,9,2,"Product had minor defects, considering a return.",2025-03-03
4874,9056,1577,126,2,Delivery was late and product quality is average at best.,2025-06-19
4875,9060,1336,22,1,"Received a damaged item, requesting refund immediately.",2025-09-02
4876,9061,951,5,5,Superb quality and fast delivery. Highly recommend to everyone.,2025-09-11
4877,9062,1408,60,5,Best in this price range. Will buy again from this brand.,2025-11-02
4878,9063,81,49,5,Superb quality and fast delivery. Highly recommend to everyone.,2026-02-12
4879,9064,78,35,4,"Works well, matches the description. Happy with it.",2025-12-17
4880,9066,1,125,3,"It's okay, nothing special but does the job.",2025-10-02
4881,9069,1459,96,4,"Decent product for the price, would recommend with minor caution.",2026-04-01
4882,9070,399,41,4,"Decent product for the price, would recommend with minor caution.",2026-04-08
4883,9073,75,69,4,"Good product overall, minor issues but satisfied with the purchase.",2025-08-29
4884,9074,1737,22,3,"Average product, expected a bit more for this price.",2026-08-06
4885,9076,1357,23,1,"Poor quality, does not match the images shown online.",2026-02-16
4886,9077,1303,78,1,"Received a damaged item, requesting refund immediately.",2025-05-20
4887,9078,960,23,4,"Decent product for the price, would recommend with minor caution.",2026-05-24
4888,9080,1499,115,1,"Very disappointed, product stopped working within days.",2024-09-14
4889,9084,1014,95,5,Best in this price range. Will buy again from this brand.,2025-01-17
4890,9085,419,34,2,Delivery was late and product quality is average at best.,2025-11-01
4891,9086,106,81,2,"Product had minor defects, considering a return.",2026-01-12
4892,9087,1268,109,2,Delivery was late and product quality is average at best.,2026-01-09
4893,9088,292,80,4,"Works well, matches the description. Happy with it.",2025-11-03
4894,9090,1531,117,3,Product is fine but delivery took longer than expected.,2024-10-07
4895,9092,1177,16,4,"Decent product for the price, would recommend with minor caution.",2024-10-27
4896,9093,1423,89,5,Best in this price range. Will buy again from this brand.,2024-09-12
4897,9094,1537,100,4,"Decent product for the price, would recommend with minor caution.",2025-06-13
4898,9095,1405,111,2,"Not worth the price, expected better quality.",2025-02-26
4899,9096,1108,30,3,"It's okay, nothing special but does the job.",2025-02-02
4900,9097,681,48,2,"Product had minor defects, considering a return.",2026-03-03
4901,9098,971,88,4,"Good product overall, minor issues but satisfied with the purchase.",2026-06-27
4902,9099,945,124,4,"Nice quality, delivery was a bit delayed but product is good.",2025-12-03
4903,9100,1052,63,4,"Works well, matches the description. Happy with it.",2024-11-28
4904,9103,1863,13,3,"Average product, expected a bit more for this price.",2026-01-30
4905,9105,1101,112,4,"Decent product for the price, would recommend with minor caution.",2026-02-27
4906,9106,1196,66,5,Best in this price range. Will buy again from this brand.,2026-02-19
4907,9107,1932,76,4,"Nice quality, delivery was a bit delayed but product is good.",2025-04-05
4908,9108,617,36,3,Product is fine but delivery took longer than expected.,2026-03-24
4909,9109,656,23,4,"Works well, matches the description. Happy with it.",2025-04-24
4910,9110,201,73,1,"Very disappointed, product stopped working within days.",2026-02-28
4911,9111,1863,61,3,"Quality is average, packaging could have been better.",2024-08-29
4912,9112,1026,76,2,"Product had minor defects, considering a return.",2026-04-08
4913,9113,1824,106,4,"Nice quality, delivery was a bit delayed but product is good.",2025-10-19
